RUT Administradora;Raz. Social Administradora;RUN Fondo;Nombre Fondo;Nombre Corto;Fecha Res. Aprobación del RI;Nro. Res. Aprobación del RI;Tipo de Fondo Mutuo;Fecha Inicio Operaciones;Fecha Término Operaciones;Moneda
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8563;FONDO MUTUO BBVA 108;108;24/03/2005;234;1;09/12/2007;26/08/2009;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8563;FONDO MUTUO BBVA 108;108;24/03/2005;234;1;09/12/2007;26/08/2009;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8815;FONDO MUTUO BBVA MONETARIO II;MONETARIO II;26/09/2006;438;1;08/10/2010;16/04/2012;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8815;FONDO MUTUO BBVA MONETARIO II;MONETARIO II;26/09/2006;438;1;08/10/2010;16/04/2012;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8889;FONDO MUTUO BBVA MONETARIO VIII;MONETARIO VIII;18/01/2008;23;1;08/07/2011;21/06/2016;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8889;FONDO MUTUO BBVA MONETARIO VIII;MONETARIO VIII;18/01/2008;23;1;08/07/2011;21/06/2016;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8132;FONDO MUTUO BBVA BONOS INTERNACIONALES;BONOS INTERNACIONALE;27/05/1999;165;3;07/06/1999;04/08/2009;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8132;FONDO MUTUO BBVA BONOS INTERNACIONALES;BONOS INTERNACIONALE;27/05/1999;165;3;07/06/1999;04/08/2009;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8688;FONDO MUTUO BBVA CHILE 100;CHILE 100;24/06/2005;414;1;07/01/2009;27/01/2010;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8688;FONDO MUTUO BBVA CHILE 100;CHILE 100;24/06/2005;414;1;07/01/2009;27/01/2010;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8489;FONDO MUTUO BBVA GARANTIZADO TOP PACIFICO 10;GAR. TOP PACIFICO 10;05/12/2006;561;7;06/12/2006;20/01/2011;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8489;FONDO MUTUO BBVA GARANTIZADO TOP PACIFICO 10;GAR. TOP PACIFICO 10;05/12/2006;561;7;06/12/2006;20/01/2011;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8962;FONDO MUTUO BBVA MONETARIO XV;MONETARIO XV;30/10/2012;;1;05/11/2012;24/10/2017;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8962;FONDO MUTUO BBVA MONETARIO XV;MONETARIO XV;30/10/2012;;1;05/11/2012;24/10/2017;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8816;FONDO MUTUO BBVA GARANTIZADO PLAN RENTAS 2013 IV;G. PLAN RENTAS 2013;07/10/2010;588;7;05/11/2010;04/11/2013;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8816;FONDO MUTUO BBVA GARANTIZADO PLAN RENTAS 2013 IV;G. PLAN RENTAS 2013;07/10/2010;588;7;05/11/2010;04/11/2013;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8899;FONDO MUTUO BBVA MONETARIO X;MONETARIO X;05/10/2011;;1;05/10/2011;27/01/2014;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8899;FONDO MUTUO BBVA MONETARIO X;MONETARIO X;05/10/2011;;1;05/10/2011;27/01/2014;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8168;FONDO MUTUO BBVA BHIF ACCIONES ASIATICAS;ACCIONES ASIATICAS;09/02/2000;33;5;05/10/2000;20/11/2003;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8167;FONDO MUTUO BBVA BHIF ACCIONES EUROPEAS;ACCIONES EUROPEAS;09/02/2000;33;5;05/10/2000;20/11/2003;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8168;FONDO MUTUO BBVA BHIF ACCIONES ASIATICAS;ACCIONES ASIATICAS;09/02/2000;33;5;05/10/2000;20/11/2003;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8167;FONDO MUTUO BBVA BHIF ACCIONES EUROPEAS;ACCIONES EUROPEAS;09/02/2000;33;5;05/10/2000;20/11/2003;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8892;FONDO MUTUO BBVA MONETARIO IX;MONETARIO IX;29/05/2008;347;1;05/08/2011;06/09/2012;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8892;FONDO MUTUO BBVA MONETARIO IX;MONETARIO IX;29/05/2008;347;1;05/08/2011;06/09/2012;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8739;FONDO MUTUO BBVA EURO RENTA;BBVA EURO RENTA;10/10/2003;312;1;05/08/2009;07/10/2015;EUR
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8739;FONDO MUTUO BBVA EURO RENTA;BBVA EURO RENTA;10/10/2003;312;1;05/08/2009;07/10/2015;EUR
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8808;FONDO MUTUO BBVA MONETARIO IV;MONETARIO IV;29/03/2007;115;1;04/08/2010;17/03/2011;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8808;FONDO MUTUO BBVA MONETARIO IV;MONETARIO IV;29/03/2007;115;1;04/08/2010;17/03/2011;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8978;FONDO MUTUO BBVA MONETARIO XIII;MONETARIO XIII;04/03/2013;;1;04/03/2013;28/09/2016;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8978;FONDO MUTUO BBVA MONETARIO XIII;MONETARIO XIII;04/03/2013;;1;04/03/2013;28/09/2016;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8743;FONDO MUTUO BBVA GARANTIZADO PLAN RENTAS 2012;G. PLAN RENTAS 2012;27/08/2009;528;7;03/09/2009;02/09/2012;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8743;FONDO MUTUO BBVA GARANTIZADO PLAN RENTAS 2012;G. PLAN RENTAS 2012;27/08/2009;528;7;03/09/2009;02/09/2012;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8990;FONDO MUTUO BBVA MONETARIO XIV;MONETARIO XIV;03/06/2013;;1;03/06/2013;28/09/2016;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8990;FONDO MUTUO BBVA MONETARIO XIV;MONETARIO XIV;03/06/2013;;1;03/06/2013;28/09/2016;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8573;FONDO MUTUO BBVA GARANTIZADO TOP MARKETS II;G. TOP MARKETS II;18/01/2008;23;7;03/03/2008;07/07/2011;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8573;FONDO MUTUO BBVA GARANTIZADO TOP MARKETS II;G. TOP MARKETS II;18/01/2008;23;7;03/03/2008;07/07/2011;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8402;FONDO MUTUO BBVA GARANTIZADO ALZA;GARANTIZADO ALZA;29/11/2005;658;7;02/12/2005;11/02/2009;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8402;FONDO MUTUO BBVA GARANTIZADO ALZA;GARANTIZADO ALZA;29/11/2005;658;7;02/12/2005;11/02/2009;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8329;FONDO MUTUO BBVA GARANTIZADO 100;BBVA GARANTIZADO 100;28/10/2004;495;7;02/11/2004;17/12/2007;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8329;FONDO MUTUO BBVA GARANTIZADO 100;BBVA GARANTIZADO 100;28/10/2004;495;7;02/11/2004;17/12/2007;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8922;FONDO MUTUO BBVA GARANTIZADO SELECCION CONSUMO II;GAR.SELECCIONII;17/03/2012;;7;02/04/2012;02/06/2015;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8922;FONDO MUTUO BBVA GARANTIZADO SELECCION CONSUMO II;GAR.SELECCIONII;17/03/2012;;7;02/04/2012;02/06/2015;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8943;FONDO MUTUO BBVA GARANTIZADO SELECCION TECNOLOGIA;GAR.TECNOLOGIA;11/07/2012;;7;01/08/2012;02/10/2015;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8943;FONDO MUTUO BBVA GARANTIZADO SELECCION TECNOLOGIA;GAR.TECNOLOGIA;11/07/2012;;7;01/08/2012;02/10/2015;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8378;FONDO MUTUO BBVA GARANTIZADO CHILE 100;GARANTIZ CHILE 100;24/06/2005;414;7;01/07/2005;06/01/2009;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8378;FONDO MUTUO BBVA GARANTIZADO CHILE 100;GARANTIZ CHILE 100;24/06/2005;414;7;01/07/2005;06/01/2009;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8508;FONDO MUTUO GARANTIZADO BBVA CHILE +;BBVA CHILE +;29/05/2007;246;7;01/06/2007;19/05/2011;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8508;FONDO MUTUO GARANTIZADO BBVA CHILE +;BBVA CHILE +;29/05/2007;246;7;01/06/2007;19/05/2011;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8364;FONDO MUTUO BBVA GARANTIZADO 108;GARANTIZADO 108;24/03/2005;234;7;01/04/2005;08/12/2007;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8364;FONDO MUTUO BBVA GARANTIZADO 108;GARANTIZADO 108;24/03/2005;234;7;01/04/2005;08/12/2007;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8977;FONDO MUTUO BBVA MONETARIO XVI;MONETARIO XVI;20/02/2013;;1;01/03/2013;24/10/2017;$$
96815680;SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8977;FONDO MUTUO BBVA MONETARIO XVI;MONETARIO XVI;20/02/2013;;1;01/03/2013;24/10/2017;$$
77057272;SOYFOCUS ADMINISTRADORA GENERAL DE FONDOS S.A.;9811;FONDO MUTUO ARRIESGADO FOCUS;FONDO ARRIESGADO;25/09/2019;;6;16/10/2019;;$$
77057272;SOYFOCUS ADMINISTRADORA GENERAL DE FONDOS S.A.;9809;FONDO MUTUO MODERADO FOCUS;FONDO MODERADO;25/09/2019;;6;16/10/2019;;$$
77057272;SOYFOCUS ADMINISTRADORA GENERAL DE FONDOS S.A.;9809;FONDO MUTUO MODERADO FOCUS;FONDO MODERADO;25/09/2019;;6;16/10/2019;;$$
77057272;SOYFOCUS ADMINISTRADORA GENERAL DE FONDOS S.A.;9811;FONDO MUTUO ARRIESGADO FOCUS;FONDO ARRIESGADO;25/09/2019;;6;16/10/2019;;$$
77057272;SOYFOCUS ADMINISTRADORA GENERAL DE FONDOS S.A.;9810;FONDO MUTUO CONSERVADOR FOCUS;FONDO CONSERVADOR;25/09/2019;;6;14/10/2019;;$$
77057272;SOYFOCUS ADMINISTRADORA GENERAL DE FONDOS S.A.;9810;FONDO MUTUO CONSERVADOR FOCUS;FONDO CONSERVADOR;25/09/2019;;6;14/10/2019;;$$
96576660;TOESCA S.A.  ADMINISTRADORA GENERAL DE FONDOS;10383;FONDO MUTUO TOESCA WALLET HOLDO;TOESCA WALLET HOLDO;25/11/2022;;5;30/11/2022;;$$
96576660;TOESCA S.A.  ADMINISTRADORA GENERAL DE FONDOS;10383;FONDO MUTUO TOESCA WALLET HOLDO;TOESCA WALLET HOLDO;25/11/2022;;5;30/11/2022;;$$
96576660;TOESCA S.A.  ADMINISTRADORA GENERAL DE FONDOS;9414;FONDO MUTUO TOESCA CHILE EQUITIES;CHILE EQUITIES;27/12/2016;;5;28/12/2016;;$$
96576660;TOESCA S.A.  ADMINISTRADORA GENERAL DE FONDOS;9414;FONDO MUTUO TOESCA CHILE EQUITIES;CHILE EQUITIES;27/12/2016;;5;28/12/2016;;$$
96576660;TOESCA S.A.  ADMINISTRADORA GENERAL DE FONDOS;9421;FONDO MUTUO TOESCA MONEY MARKET;TOESCAMM;14/02/2017;;1;23/02/2017;05/12/2018;$$
96576660;TOESCA S.A.  ADMINISTRADORA GENERAL DE FONDOS;9421;FONDO MUTUO TOESCA MONEY MARKET;TOESCAMM;14/02/2017;;1;23/02/2017;05/12/2018;$$
96576660;TOESCA S.A.  ADMINISTRADORA GENERAL DE FONDOS;9422;FONDO MUTUO TOESCA RENTA ACTIVA;RENTAACTIVA;14/02/2017;;3;12/04/2017;05/12/2018;$$
96576660;TOESCA S.A.  ADMINISTRADORA GENERAL DE FONDOS;9422;FONDO MUTUO TOESCA RENTA ACTIVA;RENTAACTIVA;14/02/2017;;3;12/04/2017;05/12/2018;$$
96576660;TOESCA S.A.  ADMINISTRADORA GENERAL DE FONDOS;10658;FONDO MUTUO TOESCA HOLDO ACCIONES CHILE;HOLDO ACCIONES CHILE;01/08/2024;;5;10/09/2024;;$$
96576660;TOESCA S.A.  ADMINISTRADORA GENERAL DE FONDOS;10658;FONDO MUTUO TOESCA HOLDO ACCIONES CHILE;HOLDO ACCIONES CHILE;01/08/2024;;5;10/09/2024;;$$
99580930;ZURICH ADMINISTRADORA GENERAL DE FONDOS S.A.;8772;FONDO MUTUO ZURICH RENTABILIDAD 80 GLOBAL;RENTABILIDAD 80 GLOB;13/01/2010;25;6;31/03/2010;12/12/2014;$$
99580930;ZURICH ADMINISTRADORA GENERAL DE FONDOS S.A.;8772;FONDO MUTUO ZURICH RENTABILIDAD 80 GLOBAL;RENTABILIDAD 80 GLOB;13/01/2010;25;6;31/03/2010;12/12/2014;$$
99580930;ZURICH ADMINISTRADORA GENERAL DE FONDOS S.A.;9045;FONDO MUTUO ZURICH USA;ZURICH USA;30/12/2013;;4;30/12/2013;10/01/2014;PROM
99580930;ZURICH ADMINISTRADORA GENERAL DE FONDOS S.A.;9045;FONDO MUTUO ZURICH USA;ZURICH USA;30/12/2013;;4;30/12/2013;10/01/2014;PROM
99580930;ZURICH ADMINISTRADORA GENERAL DE FONDOS S.A.;8394;FONDO MUTUO ZURICH AHORRO TOTAL;AHORRO TOTAL;14/10/2005;576;6;25/01/2006;23/01/2007;$$
99580930;ZURICH ADMINISTRADORA GENERAL DE FONDOS S.A.;8394;FONDO MUTUO ZURICH AHORRO TOTAL;AHORRO TOTAL;14/10/2005;576;6;25/01/2006;23/01/2007;$$
99580930;ZURICH ADMINISTRADORA GENERAL DE FONDOS S.A.;8349;FONDO MUTUO ZURICH USA;ZURICH USA;21/01/2005;31;6;24/01/2005;29/12/2013;PROM
99580930;ZURICH ADMINISTRADORA GENERAL DE FONDOS S.A.;8349;FONDO MUTUO ZURICH USA;ZURICH USA;21/01/2005;31;6;24/01/2005;29/12/2013;PROM
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8239;FONDO MUTUO EUROAMERICA RETORNO TOTAL;RETORNO TOTAL;26/07/2002;320;4;29/07/2002;20/07/2004;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8239;FONDO MUTUO EUROAMERICA RETORNO TOTAL;RETORNO TOTAL;26/07/2002;320;4;29/07/2002;20/07/2004;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;9044;FONDO MUTUO EUROAMERICA  SELECCIÓN CHILENA;EA SELECCIÓN CHILENA;14/12/2013;;5;29/01/2014;06/10/2016;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;9044;FONDO MUTUO EUROAMERICA  SELECCIÓN CHILENA;EA SELECCIÓN CHILENA;14/12/2013;;5;29/01/2014;06/10/2016;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8457;FONDO MUTUO ZURICH ASIA;EUROAMERICA ASIA;05/09/2006;398;5;28/09/2006;;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8456;FONDO MUTUO ZURICH EUROPA;EUROAMERICA EUROPA;05/09/2006;398;5;28/09/2006;;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8457;FONDO MUTUO ZURICH ASIA;EUROAMERICA ASIA;05/09/2006;398;5;28/09/2006;;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8456;FONDO MUTUO ZURICH EUROPA;EUROAMERICA EUROPA;05/09/2006;398;5;28/09/2006;;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8918;FONDO MUTUO ZURICH DIVIDENDO LOCAL;DIVIDENDO LOCAL;13/03/2012;;5;28/03/2012;;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8918;FONDO MUTUO ZURICH DIVIDENDO LOCAL;DIVIDENDO LOCAL;13/03/2012;;5;28/03/2012;;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8890;FONDO MUTUO ZURICH VENTAJA LOCAL;VENTAJA LOCAL;05/11/2003;326;5;27/07/2011;18/12/2020;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8890;FONDO MUTUO ZURICH VENTAJA LOCAL;VENTAJA LOCAL;05/11/2003;326;5;27/07/2011;18/12/2020;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8455;FONDO MUTUO ZURICH EXPERTO;ZURICH EXPERTO;05/09/2006;397;8;26/09/2006;;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8455;FONDO MUTUO ZURICH EXPERTO;ZURICH EXPERTO;05/09/2006;397;8;26/09/2006;;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8459;FONDO MUTUO ZURICH MONEY MARKET;ZURICH M.MARKET;05/09/2006;398;1;26/09/2006;;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8459;FONDO MUTUO ZURICH MONEY MARKET;ZURICH M.MARKET;05/09/2006;398;1;26/09/2006;;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;10454;FONDO MUTUO ZURICH DEUDA CORPORATIVA DESARROLLADA;ZDCORP.DESARROLLADA;14/04/2023;;5;24/04/2023;;PROM
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;10454;FONDO MUTUO ZURICH DEUDA CORPORATIVA DESARROLLADA;ZDCORP.DESARROLLADA;14/04/2023;;5;24/04/2023;;PROM
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8853;FONDO MUTUO ZURICH RENDIMIENTO UF;RENDIMIENTO UF;10/03/2011;160;6;24/03/2011;;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8853;FONDO MUTUO ZURICH RENDIMIENTO UF;RENDIMIENTO UF;10/03/2011;160;6;24/03/2011;;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8346;FONDO MUTUO ZURICH PATRIMONIO;ZURICH PATRIMONIO;21/01/2005;31;3;24/01/2005;;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8346;FONDO MUTUO ZURICH PATRIMONIO;ZURICH PATRIMONIO;21/01/2005;31;3;24/01/2005;;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8347;FONDO MUTUO ZURICH BALANCEADO;ZURICH BALANCEADO;21/01/2005;31;6;24/01/2005;31/07/2020;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8348;Fondo Mutuo Zurich Creciente;ZURICH CRECIENTE;21/01/2005;31;6;24/01/2005;31/07/2020;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8345;FONDO MUTUO ZURICH CASH;ZURICH CASH;21/01/2005;31;1;24/01/2005;31/07/2020;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8347;FONDO MUTUO ZURICH BALANCEADO;ZURICH BALANCEADO;21/01/2005;31;6;24/01/2005;31/07/2020;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8348;Fondo Mutuo Zurich Creciente;ZURICH CRECIENTE;21/01/2005;31;6;24/01/2005;31/07/2020;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8345;FONDO MUTUO ZURICH CASH;ZURICH CASH;21/01/2005;31;1;24/01/2005;31/07/2020;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8247;FONDO MUTUO ZURICH ACCIONES LATAM;ACCIONES LATAM;27/08/2002;369;5;23/09/2002;12/04/2024;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8247;FONDO MUTUO ZURICH ACCIONES LATAM;ACCIONES LATAM;27/08/2002;369;5;23/09/2002;12/04/2024;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;9162;FONDO MUTUO ZURICH LATAM LOCAL CURRENCY DEBT;LATAM LOC CURR DEBT;25/03/2015;;8;23/04/2015;18/12/2020;PROM
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;9162;FONDO MUTUO ZURICH LATAM LOCAL CURRENCY DEBT;LATAM LOC CURR DEBT;25/03/2015;;8;23/04/2015;18/12/2020;PROM
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8393;FONDO MUTUO ZURICH EQUILIBRIO 30;EQUILIBRIO 30;14/10/2005;576;3;22/11/2005;31/07/2020;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8393;FONDO MUTUO ZURICH EQUILIBRIO 30;EQUILIBRIO 30;14/10/2005;576;3;22/11/2005;31/07/2020;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8946;FONDO MUTUO ZURICH ESG DEUDA LATAM;ESG DEUDA LATAM;08/08/2012;;8;22/01/2013;;PROM
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8946;FONDO MUTUO ZURICH ESG DEUDA LATAM;ESG DEUDA LATAM;08/08/2012;;8;22/01/2013;;PROM
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8665;Fondo Mutuo Euroamerica  Garantizado Norteamérica 100;G. NORTEAMERICA 100;20/10/2008;622;7;22/01/2009;29/05/2009;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8665;Fondo Mutuo Euroamerica  Garantizado Norteamérica 100;G. NORTEAMERICA 100;20/10/2008;622;7;22/01/2009;29/05/2009;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8411;FONDO MUTUO ZURICH RENDIMIENTO NOMINAL;RENDIMIENTO NOMINAL;26/07/2002;320;6;21/07/2004;;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8411;FONDO MUTUO ZURICH RENDIMIENTO NOMINAL;RENDIMIENTO NOMINAL;26/07/2002;320;6;21/07/2004;;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8694;FONDO MUTUO ZURICH PROYECCIÓN A;PROYECCION A;09/03/2009;138;6;21/04/2009;12/04/2024;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;8694;FONDO MUTUO ZURICH PROYECCIÓN A;PROYECCION A;09/03/2009;138;6;21/04/2009;12/04/2024;$$
77750920;ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;10311;FONDO MUTUO ZURICH ESTRUCTURADO NOMINAL;ZCHESTRUCTURADO;20/07/2022;;7;20/07/2022;11/03/2024;$$
